ph,TDS,Turbidity,Temperature
8.014183072,30566.7675,3.417076199,26.8
9.252893397,12855.34624,3.56643473,29.5
7.288112707,18979.98169,3.62698996,28
4.865444268,32858.4831,5.070254359,27
4.762828659,22777.53207,2.471786245,27
5.141506877,11288.63472,4.510578266,27
4.886379804,38633.30517,3.227849086,27
9.454119448,21379.96393,4.05862601,26.5
7.000523221,26012.13028,4.333688587,25
8.32398215,21292.82875,4.153782657,26
6.643158712,32873.82002,4.562197671,30.25
,17835.30901,5.709690241,30
6.758656471,20666.45316,2.743890222,28
8.628893415,13688.07434,3.071350371,26
9.794717849,12490.55828,2.807129775,25.5
5.376078292,36026.40156,3.629250322,23
5.603325961,36873.55799,3.900421361,24
8.592417714,33013.47977,3.701287942,23.5
7.266781486,27468.68171,3.919827045,22.5
8.064652809,27172.89357,3.324112614,22
,18406.59418,3.71095754,23
6.336456502,25927.26543,4.561219815,21.5
6.166348223,37922.90562,4.816304244,25
4.533399114,30301.85667,3.188640742,25.5
8.951652135,15189.32782,1.844371604,25.5
7.210773702,14230.41913,4.462408041,23.5
4.238282525,29344.84448,3.787425889,23.5
8.264090516,23556.93435,3.410510716,23.5
7.893312711,14444.2896,4.097360116,23.5
4.85558776,14905.25591,4.697153026,22
5.230453969,24790.7246,3.695615112,21.5
7.017295399,20169.34425,4.899611272,24.5
4.941972157,19806.4113,5.076146746,22.5
9.638222268,30739.68909,4.614369674,24.5
7.33739985,18543.49936,4.981833943,23
,22656.71462,3.735204451,24
,22665.13853,3.291942873,24.5
8.257596525,20109.02627,4.528574925,24.5
8.31526762,15077.85034,4.128525361,24
,13677.99404,3.293848374,24.5
7.171593555,22431.02699,4.62273611,24
6.941278904,15433.13484,4.178959772,24
,13766.33079,3.979296867,24
6.888547603,30722.29823,2.901432044,26.5
6.833111019,31461.19676,3.021573595,23
8.247958056,28327.16734,4.723230706,23.5
8.9223798,21963.476,5.82182599,24
7.356056778,31409.06398,4.54991684,23
,26148.53787,3.893326832,23.5
9.752703227,10194.32541,3.422110475,23
6.844141767,41408.11482,3.412853175,22.5
6.910765112,7764.438022,4.340148944,22.5
8.801846046,13121.17194,4.031495953,23
6.283103588,26188.16217,2.663920734,NULL
6.35403811,16174.43374,4.935240394,23
5.92876734,19240.0582,3.59291229,23.5
6.823642006,14053.22068,3.386362672,23.5
7.342231249,35273.97623,4.261504364,23.5
7.146019716,22445.1733,5.393476357,22.5
5.089387791,39659.8769,3.054045201,23
8.594217251,29706.23422,4.489544794,23
8.149437298,23978.10768,4.949257361,22
9.271578533,38886.38768,3.54960841,24.5
7.021617481,12352.81111,3.85563625,22.5
7.833361001,13394.73161,4.270973138,23
6.643734376,14110.92097,3.920607408,22.5
6.761413709,32156.81944,4.350206872,22.5
7.243482154,29772.01925,4.763578512,22.5
7.990658239,26951.86265,3.160917459,23
7.612516823,14812.97064,2.939593472,23.5
6.080992869,31321.08243,2.09178684,23.5
7.888424515,15761.87137,2.998065931,23.5
6.658833572,16828.8806,3.96974044,23
,23495.30748,3.210752658,24.5
7.22299756,21314.86979,3.96625851,24
,40611.71332,3.125608701,24.5
6.427720561,12215.40908,2.9044534,25
5.023380784,15040.84148,4.477351412,24
,25795.69364,3.789195951,24.5
8.163999618,27414.89912,3.673088094,24
,17505.85274,3.537040785,24
5.272156459,19015.46827,4.063825854,23
6.903074331,17947.98811,4.473887011,23
7.466558358,16679.67362,4.991674871,23
7.397650663,26730.63533,3.078478788,23.5
,30037.22162,4.11358503,23
,18465.26504,3.4065632,23
5.53953369,21021.41826,3.755660187,23
7.376161138,17181.00881,4.010235394,23
9.318613916,24497.87394,4.642719286,22.5
6.701940912,17176.87895,4.179449581,23
5.547576263,27417.99804,4.448670726,23
9.001822865,15379.91276,3.976873452,23
9.130768887,9929.19481,4.771443755,25
4.07792047,9975.601334,4.789052053,25.5
7.125211076,16701.56598,3.908075346,25
13.54124024,13475.91277,3.529190957,23
7.171223723,13163.03128,2.2090918,24
,26003.16327,4.410673878,23
6.9777441,18622.4448,3.530622694,23
6.35716672,14782.80422,5.222077291,23.5
,15629.76233,4.464243686,22
8.339436757,12629.85305,4.133696122,23
6.27695651,25590.68024,3.214286497,23.5
10.94747264,27671.5226,3.112317482,24
9.871791232,27912.90826,3.652263831,24
4.317187354,27163.45788,4.078277145,23.5
4.227537386,13122.32958,4.479628314,24
4.140077139,40626.84781,3.167582571,24
5.349997297,31795.62561,3.838721385,28.5
7.578014308,19944.57311,3.503818511,22.5
7.710137891,31017.23942,3.898670803,24
8.330743319,28919.81178,2.408049129,25
6.510972335,20081.74536,3.96252511,21.5
,8667.720239,4.128746147,23.5
6.934310583,13901.64468,4.210975273,25
8.618653849,11595.35498,4.141341849,24
8.460963964,13158.84836,4.728493823,23
4.004248333,32821.85009,4.445946436,23
3.762097646,45050.00228,4.98606933,22.5
3.795132905,27179.40482,3.185083168,26
5.660736311,16488.01751,5.016187559,24.5
9.396148399,25825.38701,4.606058055,24.5
13.34988856,18464.90077,2.531074855,25
,20857.90822,3.77609972,25.5
7.817901281,13742.14597,4.622667687,27
,7460.24726,4.266869045,26
1.431781555,12937.24689,4.948442556,24.5
6.970036694,32037.60547,4.27528772,24.5
10.85186035,12887.19376,4.345012725,25.5
6.58800729,23898.97448,4.216454466,23.5
9.00435217,16544.8275,3.527893471,24
,11582.46258,4.374332547,25.5
4.328282516,30592.54883,3.708525863,23
7.417823927,320.9426113,3.470812079,25
3.261669787,28760.00684,4.280669331,25
,12318.40389,4.742163226,22.5
7.928831289,17444.81445,3.413572943,22
7.975329901,17182.45036,3.306129017,22
9.504157788,19946.26467,4.343041373,22
5.158722568,33892.24595,4.094605278,23
3.923473633,24200.35348,4.582982366,23
,13852.5319,3.673239558,22.5
5.849778285,27435.30656,3.643815888,23
5.890870359,34920.03935,4.37077656,23
5.963479205,24435.64208,3.727813323,23
6.106759636,39430.30782,3.924967064,22.5
6.898932482,15422.22089,3.688455553,22
8.091812332,26472.6918,4.370031238,22.5
7.611982389,9138.029344,6.494748556,23
8.886979332,26062.44722,4.731195077,24
6.532097274,8240.812709,4.599324041,23
7.833980482,11174.27476,4.254477177,23
11.56316906,19359.42882,5.107236014,23
6.782868548,25366.7979,5.468590847,23.5
8.28876546,11234.04147,3.580523461,23.5
0.97557799,31145.11074,2.53399627,23
7.528980405,8129.734919,3.644409765,23.5
9.764658134,38781.45742,3.024571178,NULL
10.19166524,13630.04731,3.403422698,23.5
2.92517432,39233.09884,3.678588221,30
,29513.80486,3.027946497,31.5
6.657793591,18844.03703,3.868925702,32
7.00523014,26597.58645,3.58986576,33
,35044.37128,3.761633184,34
6.227841922,38976.03521,4.599573327,31
6.392760459,19323.67725,4.421528142,28
6.088022489,23567.13288,4.173083496,29
3.961389047,24028.40541,4.0929659,29
4.275159673,26098.63796,3.732856051,28.5
7.301903491,23565.1784,3.430699188,28
10.89348473,25702.51867,3.634970396,24
6.79809746,35883.78011,3.571622599,24.5
11.49670245,14158.15728,3.132253296,NULL
5.808238634,43110.50372,4.81906373,NULL
,20461.25271,4.886633785,NULL
5.679330465,17909.11563,3.292071095,22
7.783305613,24789.35473,5.045619628,23
6.316470521,32651.80276,4.902735486,23
8.605374455,22970.95728,3.665323341,23
,26281.29781,5.185641935,24
7.057552646,13129.14984,4.486402627,26
4.850104171,32808.3075,3.885385518,25.5
,31606.34883,4.775120947,29.5
4.560916536,22939.14438,4.123621736,26
9.130828108,11643.66348,3.074134305,26
,16110.18364,2.840893066,25.5
4.233558617,22185.76396,3.515672079,29.5
5.571019711,26138.09761,3.931306748,30
,22911.61449,4.825701798,31
8.527142498,3413.081633,2.649423905,23.5
4.570854413,44260.19118,4.484185987,22
8.903733775,13319.49571,4.365169642,26.5
9.45993051,14450.17575,3.322889738,25
6.040281662,20472.87459,5.761580322,25
,20412.28391,3.978932656,25
4.663492192,41452.62557,3.742293454,25
5.726336216,35899.28031,3.912289082,25
10.93311072,18846.63491,3.894988624,24
4.281522089,22330.46679,4.371167168,24
7.948488372,23602.18783,3.891124346,25
6.825647037,12838.91437,2.804480385,24
7.285371191,17375.97074,3.694482047,23.5
5.984941215,33244.5556,3.488675274,24
5.368988344,15973.68689,3.73788278,26
4.016590233,28612.26611,4.417134153,25.5
,9959.135015,3.170543087,25
7.719000805,13939.29402,2.884818771,26
5.983731294,18438.82339,3.84938277,25.5
7.732601709,18445.74346,3.854993746,22
8.847880711,11705.07228,4.143450992,23.5
7.561832948,23254.00962,4.032150342,23
8.758560056,25564.76756,4.444375642,23
,28791.61442,3.228379217,23
3.832917409,23535.0289,4.768660397,23.5
3.730128007,16892.89566,4.943032174,22.5
5.801571267,15327.87972,4.425377564,23
3.678431807,23103.41044,4.480108576,22.5
5.14358748,32740.56466,3.09616449,24
6.628256197,15911.35751,4.464457184,24
,18592.08392,4.762871709,24.5
3.102075565,45148.80812,4.248075369,25
4.497585145,27768.38287,4.965738556,25.5
5.584124358,29999.98701,3.852731893,24.5
,16034.4537,4.858164686,24.5
10.33127328,15824.82271,2.673440871,NULL
9.130795899,28273.60324,3.025707369,NULL
4.618850847,27174.68764,4.322115889,NULL
6.931244178,24359.47041,4.897957118,23.5
5.602158585,29860.27578,4.067048745,22.5
7.520518927,22160.81966,4.227765964,23
5.58246982,23512.83796,4.048113258,26
7.992749619,14610.41283,4.062907043,26.5
8.210357973,22619.23993,3.716663875,31.5
9.901930594,13180.6778,4.226949554,29
,14064.89915,3.732339331,30
9.405875051,27180.05719,4.033733317,28.5
9.58789503,11351.86186,4.666916974,29
4.633202516,29307.12894,4.751858815,32.5
6.90111102,21103.30319,3.616498342,30.5
7.795557629,26484.51532,3.629252282,27.5
,19909.93885,4.592537979,23
0,49456.58711,4.92883998,23.5
8.39826106,18003.25728,2.62786247,23
6.255149749,24316.16334,3.146482536,22.5
11.49685889,12253.30339,5.005193167,26.5
,40581.4868,4.008443472,22.5
9.347344621,13749.59604,3.615151099,22.5
11.62114013,15102.23743,3.472067462,22.5
10.33767086,21820.29588,5.063108915,22.5
,21919.47016,3.954964292,22.5
5.287982808,27733.7131,3.311034005,NULL
7.617524134,30308.23118,3.698317397,NULL
7.149124568,23158.3891,3.787033415,NULL
8.651389727,15901.28516,3.26640974,NULL
5.290004371,28697.00483,3.532322498,NULL
5.369584181,27199.64199,3.357484436,NULL
8.747271524,30348.24365,4.764707508,28
8.040392261,12999.1448,3.017795963,23.5
8.550427815,10453.08732,4.903869628,28
7.739325711,30412.37233,3.645785495,23
7.104594899,18093.97216,4.763057991,24.5
6.988206155,33357.51586,1.899683002,23.5
7.86978187,18608.6563,4.219575578,28
8.85969604,20231.51765,4.575331195,28
7.39754401,19797.10854,3.947137888,28
5.174896032,12871.55122,3.44502808,23.5
,32328.53826,5.037492216,17
5.470981822,36435.79351,3.844019871,23.5
6.711814601,23936.27533,3.413646703,24
4.933106138,27771.08013,1.45,24.5
6.260891634,33809.2247,4.397386192,24.5
7.693555235,21856.14521,2.750695905,20
5.622807135,16119.34019,3.992956901,21
6.174884306,23006.24222,3.623297793,21
5.039406776,19336.60807,3.1269559,18
7.756939183,16478.07143,3.870338847,19
9.809996387,16819.42318,5.538200508,22
8.479592799,14901.80814,4.221265969,16
8.862867931,17465.09589,5.758675719,17
6.155738624,30284.49487,3.685975828,18.5
7.287286375,18085.50282,3.504265055,17
9.065894194,20260.40369,4.299502546,20
9.314522392,23087.21766,3.092940473,22.5
9.759937781,19945.36831,5.381745882,21
7.985406394,17583.08033,4.752451739,23
8.108350799,26730.19261,4.753358184,23
8.243090986,29461.02377,3.550716831,25
10.28937961,18869.21209,3.500166976,20
3.989032078,40175.20609,4.409414176,21
,44982.73415,3.832478703,21
8.519639043,14578.96131,3.427251407,18
,20004.73363,3.882003963,18
,20992.28168,4.647782246,15
4.495357679,14080.83371,4.962899585,26.5
,17777.10009,3.878664155,25.5
5.620533436,27852.09744,3.439475848,25.5
8.552993665,10452.72441,3.108673907,24
,20886.78656,3.86034761,19
10.2099558,18413.09682,4.112597752,15
,21829.27315,2.545631345,26.5
6.588207965,35263.6124,3.972255856,22
8.558388775,8535.402956,3.946227719,25
8.426906357,19576.53038,4.244513927,20
7.207538608,15796.3997,4.295189193,22
10.22768969,9546.129215,4.78632982,26
11.39054311,16175.22194,2.277358632,27
,5576.628297,3.216414002,26
6.580043295,27668.48572,4.756446279,25
10.81783108,23989.99015,3.590841128,25
5.093675135,30245.95697,4.552571442,25
5.264283802,25556.05313,5.100239665,22
7.971298747,29827.79397,2.439140009,23
8.35035104,17177.78878,3.507227581,22
,22289.72709,3.351766903,25
4.032060534,14720.54483,4.814235096,21
2.128531434,24905.28452,3.842109417,25
9.842056294,6785.145303,4.179197763,25
7.664628097,33918.04082,3.48740688,26
,27197.30244,3.19834386,27
7.260319682,8127.071254,4.282314756,24
9.537878629,20044.20625,3.024556641,23
1.985383359,23039.32851,3.923093197,26
7.248991198,33123.44298,4.255979651,25
6.96820896,39995.18627,3.63264389,25
6.150553015,15017.74728,4.810537179,24
6.300755509,25668.19895,5.708111883,23
6.920799599,13477.38159,4.915733469,26
6.481890279,34698.62116,5.002360533,25.5
,16429.9079,4.454964342,25.5
7.309596474,19343.14951,4.048202463,25
5.967274228,30846.58547,3.914543611,26
8.63127,14880.6518,3.640944003,27
9.172624519,11319.10623,3.686395202,26.5
,23084.06658,5.564901543,26
3.337628998,42310.8275,3.300191883,27
11.4497393,12355.34411,5.166903483,25
6.283678795,19905.43655,4.48077131,23
,25460.30079,3.543696299,25
8.761768405,14168.92487,4.673547855,27.5
6.61673069,34277.7604,3.622379242,26
7.734569203,21776.59446,3.821455975,25
6.971577182,27959.98787,3.226348501,27
4.709186747,22291.41858,3.860083952,30
5.23000319,27971.89181,3.045612106,30
5.27418539,17605.53576,4.364426392,30
8.433443104,12833.46124,3.824734138,28
6.847863212,24456.17489,4.92119573,31
7.26354507,16129.70692,3.950529737,28
6.733266883,6193.330562,3.765693648,27
,25498.32954,3.69194651,28
,8729.096217,3.399725616,26
7.777665366,16780.11615,4.683334813,27
6.103731305,17977.52565,3.38304892,25
6.665774201,30610.0479,4.903553219,28
,10171.7101,3.757799099,28
4.959852811,9887.830755,3.455044818,16
6.397905014,22057.05179,3.958543451,15
8.140344463,50793.89892,4.362792108,18.5
6.850625418,15338.06164,2.59383368,22
6.71477688,34558.40267,4.68485347,20
4.337119469,34355.61843,4.40163526,20.5
8.433290824,15904.24336,3.631542932,22
7.274212567,27198.43259,4.7102563,26
6.579184951,16700.03487,3.813556321,26
,20006.22911,3.4531255,27
8.651023363,13207.86097,3.644278972,21
8.357612993,34989.04708,4.366242228,24.5
,29298.07426,3.522586173,23.5
6.658741558,25172.58576,3.400987615,23
10.50378654,38605.33153,5.370457701,27
6.332386866,23073.06397,5.159001749,NULL
,22038.51162,4.238535197,26
6.730427772,9258.767076,3.961942035,26
8.2977832,20316.42668,4.239220572,26
6.259267533,9734.677103,3.932141959,27
8.076126298,10816.27337,4.291355258,27
5.731042139,1351.906979,3.675807027,29
6.563356597,56320.58698,5.292950181,32
5.303764337,6675.682245,4.024520851,32
7.647871554,29000.58971,3.078672724,32
,33784.82623,4.678745035,32
7.95145117,6108.795734,3.886882386,29.5
8.832142261,12171.02455,3.914511885,29
8.250830009,21616.63386,2.604707845,25
5.860574155,18321.99232,4.277241102,24.5
8.182103306,19642.39442,4.605237762,25.5
7.889579345,41210.66698,3.227360082,26
8.713482927,23838.81726,2.922194979,24.5
6.185924892,1198.943699,4.090264382,24
9.079715109,53735.89919,4.551724494,25
8.379512703,24409.09679,3.749818066,23
9.221955642,26502.59577,4.294251987,23.5
9.370696575,15106.30865,4.380796942,25.5
7.487573364,28837.3304,1.801326999,25.5
6.028348785,12145.5446,3.142083954,26.5
6.283318587,11601.64238,4.153989991,25.5
5.666446145,24383.74154,3.836823301,27
6.985303737,16470.95219,3.081799008,28.5
7.273368228,14206.35732,4.196421036,27.5
7.449659686,32251.35965,4.370404422,27
7.618119572,44539.73832,3.769699537,24
6.698153869,34675.86285,3.758179651,24
7.02729686,31151.61518,3.392666423,23
8.610963032,32079.77482,4.614400405,21
7.423586012,34451.98421,3.365397495,21
5.456680888,20967.84061,3.799472549,20
9.612898964,16598.57751,4.016409562,16
8.246919871,7747.577263,4.096619667,21
6.641174116,10220.71236,3.154701122,21
6.64606727,16863.43873,3.053983121,24
7.164478295,32751.92896,4.998203435,26
8.285071527,14402.7267,4.274661333,26
6.110022206,16663.53907,2.817780458,24
8.316663722,24814.48581,2.695799697,24
,14875.95651,1.922376883,25
9.004680613,28311.29184,3.775014984,24.5
6.886512603,35018.3256,3.599756493,26
9.293621613,50166.53332,3.661882214,25
6.985192202,21944.64183,4.246201595,25.5
5.094164361,22957.6534,4.710936484,24
6.150034401,8406.723244,3.444442492,24
6.18969926,15229.70287,3.02737148,25
7.497987815,30927.39428,5.738991025,23
6.965279872,24312.0378,3.969318296,25
5.412119545,2835.303165,5.680346587,25
7.503085765,32000.17894,4.305513625,23
,27030.755,3.993125742,24
8.581042821,19970.43429,2.883145377,24
5.530055021,38918.77807,3.327472139,24
8.743958545,40843.61655,4.11897308,24
9.05238369,22203.48726,4.259719452,24
8.077260886,23931.28283,4.279871302,26
6.682097359,7705.298605,3.44982947,23
4.731320076,15517.39112,5.457892224,24
9.241419974,39566.75435,4.718850871,24
5.628313272,22856.7429,4.061644661,25
4.857802624,15668.27362,3.966570845,27
8.430471662,35254.02605,3.253920433,23
6.81760838,27548.61418,3.04829206,29
5.91375532,12044.62469,4.023775902,26
,28149.05269,2.674040012,26
5.500276575,19911.2249,5.147535911,25
5.608623152,43680.22252,3.777508267,21
5.609235359,14825.9345,3.224675518,20
,28415.57583,4.1190873,22
5.859822104,3640.73432,3.426634075,22
6.417716047,31974.48163,4.210327061,24.5
6.170526139,16206.21967,3.652207496,23
4.034063411,33219.07455,5.024742307,24
4.979468811,24167.84288,3.439021651,28
8.097453771,18112.28445,4.279082404,28
,31081.73526,3.345543355,25.5
8.468741063,21038.44261,2.876995631,27
7.870853412,51731.82055,4.221613951,24
7.679595096,32000.84391,3.297525234,23
7.226592711,22097.41322,4.337116899,25
,10643.18677,3.065910372,24
8.659113027,23514.63665,2.89577428,25
,28194.45265,3.855894987,23.5
6.360195819,13742.13949,2.713248379,20.5
10.48560365,32872.38057,4.669239858,21.5
6.603416523,19468.7901,4.270816604,24
5.713322921,11356.58048,4.571127866,24.5
4.767472455,48007.86813,3.893377808,23.5
9.609834365,22690.04587,4.308357589,24.5
9.186453377,27055.69626,3.453861456,24.5
9.960689858,15835.12282,3.434538463,25
6.102306794,23406.85916,4.280766478,25.5
6.792655098,9094.3133,1.917754393,24.5
5.910539738,25721.83387,4.007508148,24.5
6.125810325,8810.89581,4.953057691,24.5
5.836104525,17711.48777,3.738990829,25.5
,24711.41493,4.331690903,27.5
10.66736393,28912.2022,4.135568909,22
8.628301074,31548.00646,5.100857854,22
6.26011129,18577.62397,5.403614892,23
10.80815694,29614.34879,4.362542227,24
7.371914156,42059.38042,4.338957326,25
4.825591458,11142.39263,3.463097154,25
4.868827135,13400.38553,3.255600174,26
7.395450847,22561.50831,4.990235633,NULL
8.86211271,17433.60185,4.955081793,32.5
6.00897361,5100.094173,4.012340383,NULL
7.607223911,39184.84672,3.525027131,30
6.683367697,18989.31677,5.208061134,31.5
6.638411449,9772.504814,5.16405662,31.5
9.271355447,16540.97905,4.333952898,26
,9000.025591,3.699558048,24
3.629922065,24856.63321,4.754826393,32
8.378108023,28474.20258,4.52469297,26
6.923636014,24792.52562,4.013338801,27
5.893103408,20526.66616,4.390701604,29
8.197353369,27701.79405,3.361833324,29
8.372910285,14622.74549,4.906358241,32
8.989900091,15921.41202,4.613842848,31
6.702546553,17246.92035,3.442983035,32
11.49101091,37188.82602,4.369264314,32
6.069615757,26138.78019,3.669711704,26
4.668101687,47580.9916,4.43582091,28
7.808856018,17329.80216,2.798242842,23
9.419510316,33155.57822,3.298875499,28
5.126762923,11983.86938,4.708658468,31
7.874671358,17404.17706,2.309149057,33
